loading app ./StatGrabber.py
loading app ryu.controller.ofp_handler
instantiating app ./StatGrabber.py of SimpleMonitor
time,id,port,rx_packets,rx_byes,rx_errors,tx_packets,tx_bytes,tx_errors,rx_packetsps,rx_byesps,rx_errorsps,tx_packetsps,tx_bytesps,tx_errorsps
instantiating app ryu.controller.ofp_handler of OFPHandler
67.030749,      32,       1,   66929,208460990,       0,   67326, 4509889,       0,1626.330366,4797134.145608,0.000000,1871.890148,123627.273989,0.000000
67.934315,      32,       2,   67262, 4497549,       0,   67004,208475148,       0,853.977681,56405.752974,0.000000,852.396241,2512787.154499,0.000000
67.936589,      12,       1,      24,    1768,       0,     408,   72384,       0,0.000000,0.000000,0.000000,2.103141,348.595657,0.000000
67.936834,      12,       2,     338,   58668,       0,      94,   15280,       0,1.577400,168.781780,0.000000,0.000000,0.000000,0.000000
67.937420,      11,       1,  237309,15839994,       0,  241771,764197782,       0,2365.269106,157669.185605,0.000000,2372.103625,7419648.356563,0.000000
67.937598,      11,       2,  241708,764185309,       0,  237380,15853705,       0,2330.138512,7296124.766797,0.000000,2376.404800,158425.759921,0.000000
67.937763,      21,       1,  499218,781236406,       0,  495352,784322264,       0,5356.219890,7461842.624835,0.000000,5475.574156,9084986.515672,0.000000
67.937884,      21,       2,  237380,15853705,       0,  241708,764185309,       0,2375.611768,158373.592048,0.000000,2328.288824,7290688.892536,0.000000
67.937997,      21,       3,      94,   15280,       0,     338,   58668,       0,0.000000,0.000000,0.000000,1.577475,168.789863,0.000000
67.938101,      21,       4,  190884,560032231,       0,  191197,12722300,       0,2236.870688,6421348.866594,0.000000,2190.586977,145209.882021,0.000000
67.938194,      21,       5,   67004,208475148,       0,   67262, 4497549,       0,850.483336,2507148.083554,0.000000,852.061227,56279.170012,0.000000
67.939603,      31,       1,  190827,560080033,       0,  191138,12726172,       0,2235.803638,6419738.914493,0.000000,2191.108598,145244.156272,0.000000
67.939805,      31,       2,  191197,12722300,       0,  190884,560032231,       0,2189.950152,145167.668046,0.000000,2236.220407,6419482.115850,0.000000
68.031714,      12,       1,      24,    1768,       0,     411,   72940,       0,0.000000,0.000000,0.000000,31.615198,5859.350013,0.000000
68.031898,      12,       2,     340,   59117,       0,      95,   15387,       0,21.075687,4731.491637,0.000000,10.537843,1127.549232,0.000000
68.031982,      32,       1,   66929,208460990,       0,   67331, 4510626,       0,0.000000,0.000000,0.000000,51.180258,7543.969973,0.000000
68.032047,      32,       2,   67268, 4498327,       0,   67005,208475490,       0,61.543524,7980.143630,0.000000,10.257254,3507.980876,0.000000
68.032114,      11,       1,  237720,15871072,       0,  242214,765265109,       0,4348.018624,328777.914374,0.000000,4686.550488,11291381.202633,0.000000
68.032173,      11,       2,  242189,765350671,       0,  237702,15878909,       0,5093.066033,12339429.560430,0.000000,3409.495349,266872.424741,0.000000
68.032516,      31,       1,  192831,565965760,       0,  193128,12857911,       0,21613.674789,63479136.364358,0.000000,21462.681053,1420840.270965,0.000000
68.032612,      31,       2,  193193,12854619,       0,  192886,565919313,       0,21534.369734,1427558.250917,0.000000,21599.102308,63514328.878883,0.000000
68.032698,      21,       1,  501757,782714192,       0,  497621,790232961,       0,26776.506256,15584854.696222,0.000000,23929.063684,62334704.685521,0.000000
68.032772,      21,       2,  237708,15879305,       0,  242192,765359557,       0,3460.577224,270093.832129,0.000000,5106.461514,12388950.866802,0.000000
68.032845,      21,       3,      95,   15387,       0,     340,   59117,       0,10.554177,1129.296988,0.000000,21.108355,4738.825677,0.000000
68.032903,      21,       4,  192886,565919313,       0,  193193,12854619,       0,21137.281901,62156299.604612,0.000000,21073.933404,1397034.966964,0.000000
68.032984,      21,       5,   67005,208475490,       0,   67268, 4498327,       0,10.559651,3611.400696,0.000000,63.357907,8215.408602,0.000000
69.034242,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.997657,341.198802,0.000000
69.035595,      12,       2,     341,   59459,       0,      96,   15729,       0,0.996384,340.763380,0.000000,0.996384,340.763380,0.000000
69.036044,      11,       1,  245791,16406264,       0,  250382,788460164,       0,8039.853099,533126.633572,0.000000,8136.478765,23105542.660719,0.000000
69.036435,      11,       2,  250341,788515710,       0,  245851,16419525,       0,8117.839418,23067966.966842,0.000000,8114.851989,538350.573455,0.000000
69.038549,      32,       1,   68005,211570821,       0,   68112, 4564048,       0,1069.046856,3089735.180592,0.000000,775.953155,53076.785464,0.000000
69.038887,      32,       2,   68345, 4571269,       0,   68081,211585321,       0,1069.741891,72450.429924,0.000000,1068.748630,3088873.254667,0.000000
69.039895,      21,       1,  515134,806073559,       0,  511058,806116569,       0,13282.311017,23194017.914748,0.000000,13341.886307,15771176.012725,0.000000
69.040250,      21,       2,  245851,16419525,       0,  250341,788515710,       0,8083.121018,536247.529954,0.000000,8089.076898,22985875.845934,0.000000
69.040362,      21,       3,      96,   15729,       0,     341,   59459,       0,0.992593,339.466890,0.000000,0.992593,339.466890,0.000000
69.040766,      21,       4,  197079,578152392,       0,  197403,13135249,       0,4160.638845,12138665.319277,0.000000,4177.507641,278464.125716,0.000000
69.041044,      21,       5,   68081,211585321,       0,   68345, 4571269,       0,1067.455882,3085136.981932,0.000000,1068.447941,72362.794549,0.000000
69.041459,      31,       1,  197021,578197232,       0,  197344,13139162,       0,4153.231612,12124137.511589,0.000000,4179.003455,278782.946098,0.000000
69.041568,      31,       2,  197402,13135183,       0,  197078,578149430,       0,4171.928823,278092.905254,0.000000,4155.078552,12122399.053772,0.000000
70.032713,      11,       1,  252187,16833388,       0,  256987,810824331,       0,6419.817726,428714.544469,0.000000,6629.596010,22447447.738415,0.000000
70.033005,      11,       2,  256994,811017749,       0,  252215,16844537,       0,6689.451198,22625325.680802,0.000000,6398.867793,427340.603145,0.000000
70.033267,      32,       1,   71576,222062756,       0,   71746, 4804780,       0,3590.962042,10550585.362087,0.000000,3654.314214,242077.702100,0.000000
70.033652,      32,       2,   71922, 4808239,       0,   71652,222077256,       0,3596.785172,238280.733098,0.000000,3590.751985,10549968.196025,0.000000
70.035626,      31,       1,  201503,590455510,       0,  201747,13431542,       0,4508.763603,12331476.502177,0.000000,4429.291866,294125.904120,0.000000
70.035953,      31,       2,  201805,13427563,       0,  201561,590410670,       0,4429.925106,294167.954249,0.000000,4510.414320,12336219.602414,0.000000
70.036197,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.036396,      12,       2,     341,   59459,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.036509,      21,       1,  529775,829128644,       0,  525417,829287966,       0,14694.089675,23138684.956472,0.000000,14411.067116,23255418.714975,0.000000
70.036636,      21,       2,  252215,16844537,       0,  256994,811017749,       0,6387.756651,426598.559039,0.000000,6677.835481,22586038.542050,0.000000
70.036730,      21,       3,      96,   15729,       0,     341,   59459,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.036841,      21,       4,  201561,590410670,       0,  201805,13427563,       0,4500.881083,12309917.796167,0.000000,4420.544071,293545.415650,0.000000
70.037011,      21,       5,   71652,222077256,       0,   71922, 4808239,       0,3586.381675,10537127.812016,0.000000,3592.407519,237990.721217,0.000000
71.034771,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.035003,      12,       2,     341,   59459,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.035147,      11,       1,  256644,17130297,       0,  261619,825029602,       0,4447.411296,296270.235680,0.000000,4622.034804,14174710.052818,0.000000
71.035275,      11,       2,  261569,825058490,       0,  256700,17143294,       0,4565.632098,14011990.772885,0.000000,4475.816384,298145.256531,0.000000
71.035436,      31,       1,  206013,602712530,       0,  205926,13708092,       0,4512.292560,12263250.589630,0.000000,4181.124304,276690.578180,0.000000
71.035572,      31,       2,  205983,13703771,       0,  206070,602664728,       0,4180.400018,276366.665402,0.000000,4511.590158,12261097.242306,0.000000
71.035729,      21,       1,  541009,843632995,       0,  536968,849113341,       0,11244.152246,14517458.685099,0.000000,11561.438721,19843291.332311,0.000000
71.035869,      21,       2,  256700,17143294,       0,  261568,825055528,       0,4488.851742,299013.574119,0.000000,4577.928176,14049834.720128,0.000000
71.035987,      21,       3,      96,   15729,       0,     341,   59459,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.036105,      21,       4,  206068,602658804,       0,  205981,13703639,       0,4511.027796,12259079.857541,0.000000,4179.731989,276322.722363,0.000000
71.036222,      21,       5,   74123,229347036,       0,   74397, 4972077,       0,2473.391834,7276816.869340,0.000000,2477.395705,163996.588926,0.000000
71.036358,      32,       1,   74047,229332536,       0,   74258, 4971052,       0,2464.262839,7249959.004691,0.000000,2505.151053,165818.660761,0.000000
71.036478,      32,       2,   74397, 4972077,       0,   74123,229347036,       0,2469.155460,163451.108015,0.000000,2465.164906,7252612.922674,0.000000
72.033116,      32,       1,   76370,236056832,       0,   76431, 5116912,       0,2330.826653,6746951.502549,0.000000,2180.321273,146351.431609,0.000000
72.033438,      32,       2,   76719, 5127775,       0,   76446,236071332,       0,2329.342395,156190.332551,0.000000,2330.345557,6745558.892274,0.000000
72.034526,      11,       1,  263762,17604079,       0,  268857,848694305,       0,7123.291981,474134.240155,0.000000,7243.381197,23682296.869458,0.000000
72.034753,      11,       2,  268855,848834489,       0,  263799,17615822,       0,7290.811517,23791700.157101,0.000000,7103.688027,472840.047303,0.000000
72.035051,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.035297,      12,       2,     341,   59459,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.035563,      21,       1,  554787,867868298,       0,  550461,868536945,       0,13782.136970,24242579.870741,0.000000,13497.051396,19429436.114236,0.000000
72.035827,      21,       2,  263798,17615756,       0,  268853,848830261,       0,7099.106934,472535.680481,0.000000,7286.136096,23778440.671213,0.000000
72.036087,      21,       3,      96,   15729,       0,     341,   59459,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.036807,      21,       4,  210220,614893826,       0,  210142,13979663,       0,4149.551408,12227806.542753,0.000000,4158.546100,275861.218162,0.000000
72.037273,      21,       5,   76446,236071332,       0,   76719, 5127775,       0,2320.820446,6717986.931672,0.000000,2319.821384,155551.916407,0.000000
72.038429,      31,       1,  210167,614953476,       0,  210087,13984116,       0,4142.141338,12206001.069722,0.000000,4149.121355,275236.018464,0.000000
72.038730,      31,       2,  210146,13979927,       0,  210224,614905674,       0,4150.444677,275323.132401,0.000000,4141.471820,12204028.144476,0.000000
73.033139,      32,       1,   84066,258497891,       0,   83990, 5619090,       0,7698.209817,22447502.689642,0.000000,7561.170479,502322.194584,0.000000
73.033386,      32,       2,   84267, 5629215,       0,   84142,258512391,       0,7549.911642,501566.997030,0.000000,7697.949125,22446742.527127,0.000000
73.034194,      31,       1,  214316,627170744,       0,  214243,14258412,       0,4167.850355,12272775.313657,0.000000,4174.882159,275542.222487,0.000000
73.034319,      31,       2,  214298,14253959,       0,  214374,627125904,       0,4171.656287,275329.314942,0.000000,4169.646819,12278082.684999,0.000000
73.034467,      11,       1,  275120,18357736,       0,  280471,882539997,       0,11361.090621,753862.077322,0.000000,11617.160281,33854901.738465,0.000000
73.034563,      11,       2,  280500,882772931,       0,  275111,18366443,       0,11650.160808,33953482.772197,0.000000,11317.013230,750953.658743,0.000000
73.034667,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.034794,      12,       2,     341,   59459,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.035476,      21,       1,  578401,902855769,       0,  573690,903959325,       0,23622.002965,34999328.520539,0.000000,23236.872485,35434384.914513,0.000000
73.035626,      21,       2,  275111,18366443,       0,  280499,882769969,       0,11318.081164,751024.166430,0.000000,11651.230729,33954951.810239,0.000000
73.035763,      21,       3,      96,   15729,       0,     341,   59459,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.035940,      21,       4,  214372,627119980,       0,  214297,14253893,       0,4157.341509,12241882.832861,0.000000,4160.345369,274582.794332,0.000000
73.036058,      21,       5,   84142,258512391,       0,   84270, 5629413,       0,7707.398552,22474296.471822,0.000000,7562.183793,502380.976474,0.000000
74.033440,      32,       1,   93055,284436250,       0,   93105, 6224668,       0,8988.414960,25936670.826912,0.000000,9114.406759,605538.586540,0.000000
74.033663,      32,       2,   93201, 6223073,       0,   93131,284450750,       0,8932.901039,593784.950208,0.000000,8987.894273,25935168.352191,0.000000
74.034547,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.034703,      12,       2,     341,   59459,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.034883,      11,       1,  286744,19129369,       0,  292633,921592464,       0,11620.212761,771381.592702,0.000000,12158.037474,39039743.237248,0.000000
74.035012,      11,       2,  292601,921658820,       0,  286795,19142036,       0,12096.538391,38871551.867847,0.000000,11679.692138,775307.040758,0.000000
74.035149,      31,       1,  218462,639402394,       0,  218393,14532312,       0,4142.532337,12221419.600816,0.000000,4146.528992,273670.913463,0.000000
74.035267,      31,       2,  218450,14527991,       0,  218519,639354592,       0,4148.544120,273803.911891,0.000000,4141.549946,12218509.559810,0.000000
74.035402,      21,       1,  603487,942532887,       0,  598473,942883161,       0,25091.419928,39685690.396159,0.000000,24788.354464,38932245.646644,0.000000
74.035520,      21,       2,  286795,19142036,       0,  292601,921658820,       0,11686.677655,775770.744790,0.000000,12104.773449,38897763.265419,0.000000
74.035633,      21,       3,      96,   15729,       0,     341,   59459,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.035733,      21,       4,  218517,639348668,       0,  218448,14527859,       0,4146.322694,12232590.245939,0.000000,4152.324608,274053.424155,0.000000
74.035850,      21,       5,   93131,284450750,       0,   93201, 6223073,       0,8991.581087,25945806.898747,0.000000,8933.564433,593830.462579,0.000000
75.034007,      32,       1,   99294,302726779,       0,   99074, 6620550,       0,6236.817124,18284129.582545,0.000000,5966.911590,395743.490382,0.000000
75.034287,      32,       2,   99526, 6642653,       0,   99362,302717583,       0,6321.926687,419376.126384,0.000000,6227.972362,18257957.159182,0.000000
75.038140,      31,       1,  222606,651628433,       0,  222539,14805948,       0,4132.107997,12190954.035685,0.000000,4134.102258,272850.749005,0.000000
75.038526,      31,       2,  222597,14801693,       0,  222663,651580631,       0,4133.974096,272842.290330,0.000000,4130.983519,12187636.489394,0.000000
75.038738,      11,       1,  296417,19770198,       0,  302689,951484712,       0,9637.014311,638444.975094,0.000000,10018.589467,29781042.259104,0.000000
75.038923,      11,       2,  302681,951629820,       0,  296313,19772623,       0,10041.841851,29857543.861849,0.000000,9481.969320,628199.893604,0.000000
75.039097,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.039215,      12,       2,     341,   59459,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.039386,      21,       1,  623981,972952757,       0,  618324,974023234,       0,20414.935580,30302512.266926,0.000000,19774.416229,31019936.774071,0.000000
75.039493,      21,       2,  296310,19772425,       0,  302680,951626858,       0,9478.357077,627961.328344,0.000000,10040.185074,29852629.012137,0.000000
75.039687,      21,       3,      96,   15729,       0,     341,   59459,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.039811,      21,       4,  222662,651577669,       0,  222595,14801561,       0,4128.625487,12180691.244947,0.000000,4130.617586,272620.760692,0.000000
75.039933,      21,       5,   99362,302717583,       0,   99530, 6642917,       0,6206.322998,18194489.768354,0.000000,6303.934883,418181.266687,0.000000
76.034039,      32,       1,  105756,321685394,       0,  105647, 7056644,       0,6463.537945,18963127.119500,0.000000,6574.564363,436197.789662,0.000000
76.034246,      32,       2,  105991, 7071647,       0,  105751,321462860,       0,6466.241046,429076.351318,0.000000,6390.226457,18748875.414590,0.000000
76.035588,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.035770,      12,       2,     341,   59459,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.035897,      11,       1,  306275,20425837,       0,  312837,981174304,       0,9887.831079,657623.014900,0.000000,10178.708642,29779435.027792,0.000000
76.035969,      11,       2,  312775,981166460,       0,  306315,20437778,       0,10125.155409,29627805.652215,0.000000,10032.871448,667208.019213,0.000000
76.036058,      21,       1,  644601,1003177740,       0,  638827,1005492664,       0,20690.928136,30328950.105057,0.000000,20573.525683,31577677.721261,0.000000
76.036130,      21,       2,  306315,20437778,       0,  312775,981166460,       0,10040.531906,667715.944547,0.000000,10130.851533,29644509.382193,0.000000
76.036218,      21,       3,      96,   15729,       0,     341,   59459,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.036313,      21,       4,  226827,663802329,       0,  226775,15078116,       0,4180.107692,12269002.472190,0.000000,4195.162101,277558.147114,0.000000
76.036417,      21,       5,  105751,321462860,       0,  105991, 7071647,       0,6412.886807,18815360.708848,0.000000,6485.155996,430332.909815,0.000000
76.036541,      31,       1,  226770,663850131,       0,  226717,15082371,       0,4172.211519,12245799.513621,0.000000,4186.239127,276968.113510,0.000000
76.036648,      31,       2,  226776,15078182,       0,  226828,663805291,       0,4187.505191,277051.716382,0.000000,4173.476698,12249539.891953,0.000000
77.035030,      11,       1,  316960,21135201,       0,  323871,1014242844,       0,10695.031284,710029.964575,0.000000,11044.358932,33099585.381759,0.000000
77.035256,      11,       2,  323852,1014357110,       0,  316951,21143908,       0,11085.634751,33216522.797961,0.000000,10644.290982,706680.442936,0.000000
77.035430,      32,       1,  113228,343614208,       0,  112459, 7509154,       0,7463.103288,21902703.942238,0.000000,6803.889132,451971.208334,0.000000
77.035560,      32,       2,  113131, 7545571,       0,  113158,343196256,       0,7131.428963,473355.089638,0.000000,7398.108450,21707306.681491,0.000000
77.036256,      31,       1,  230929,676082624,       0,  230891,15358806,       0,4160.605993,12237216.561672,0.000000,4175.611785,276541.745025,0.000000
77.036402,      31,       2,  230947,15354143,       0,  230987,676037784,       0,4172.489214,276059.529128,0.000000,4160.484930,12236860.489851,0.000000
77.036542,      12,       1,      24,    1768,       0,     412,   73282,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.036659,      12,       2,     341,   59459,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.036788,      21,       1,  667070,1037287909,       0,  660952,1039913441,       0,22454.133379,34087599.995658,0.000000,22110.360987,34398002.481774,0.000000
77.036900,      21,       2,  316951,21143908,       0,  323853,1014360072,       0,10628.689188,705644.631090,0.000000,11070.385373,33170795.879349,0.000000
77.037006,      21,       3,      96,   15729,       0,     341,   59459,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.037112,      21,       4,  230987,676037784,       0,  230947,15354143,       0,4157.085097,12226881.644584,0.000000,4169.076689,275833.588511,0.000000
77.037220,      21,       5,  113180,343261420,       0,  113131, 7545571,       0,7423.773292,21783223.520085,0.000000,7134.976619,473590.568530,0.000000
78.034626,      32,       1,  122806,371374568,       0,  122239, 8160666,       0,9586.898209,27786150.091110,0.000000,9789.085872,652117.271468,0.000000
78.034831,      32,       2,  122879, 8195103,       0,  122711,370882566,       0,9756.185391,650077.411685,0.000000,9561.021649,27709558.180207,0.000000
78.035435,      12,       1,      24,    1768,       0,     413,   73624,       0,0.000000,0.000000,0.000000,1.001218,342.416683,0.000000
78.035535,      12,       2,     342,   59801,       0,      96,   15729,       0,1.001226,342.419462,0.000000,0.000000,0.000000,0.000000
78.035647,      11,       1,  328788,21923577,       0,  336242,1053959538,       0,11823.258636,788059.972151,0.000000,12366.040970,39700773.193947,0.000000
78.035741,      11,       2,  336231,1054074660,       0,  328822,21935122,       0,12374.757365,39703937.667092,0.000000,11866.931471,790942.828481,0.000000
78.035987,      21,       1,  692533,1077795431,       0,  685856,1078512078,       0,25486.114486,40544293.414793,0.000000,24926.607044,38633675.590896,0.000000
78.036081,      21,       2,  328821,21935056,       0,  336231,1054074660,       0,11880.919796,791875.815931,0.000000,12389.387131,39751123.401514,0.000000
78.036166,      21,       3,      96,   15729,       0,     342,   59801,       0,0.000000,0.000000,0.000000,1.000941,342.321730,0.000000
78.036246,      21,       4,  234317,685801201,       0,  234290,15575504,       0,3333.226495,9772876.943865,0.000000,3346.239091,221575.480508,0.000000
78.036354,      21,       5,  122715,370894414,       0,  122879, 8195103,       0,9544.199905,27659655.870166,0.000000,9757.405420,650158.705085,0.000000
78.036675,      31,       1,  234262,685857547,       0,  234303,15584721,       0,3332.066549,9772185.402094,0.000000,3411.044424,225851.729483,0.000000
78.036786,      31,       2,  234291,15575570,       0,  234320,685810087,       0,3343.090560,221366.780355,0.000000,3332.093552,9769645.308689,0.000000
79.034968,      32,       1,  133857,402890052,       0,  133314, 8894818,       0,11049.408832,31510946.271798,0.000000,11073.405376,734046.293794,0.000000
79.035186,      32,       2,  133898, 8925419,       0,  133932,402901590,       0,11016.565185,730154.625589,0.000000,11218.520550,32011948.910393,0.000000
79.035740,      31,       1,  236773,693262211,       0,  236845,15752742,       0,2513.599115,7412328.506133,0.000000,2544.631203,168194.917140,0.000000
79.035844,      31,       2,  236862,15745505,       0,  236843,693250295,       0,2573.640951,170109.558530,0.000000,2525.591645,7447850.638480,0.000000
79.035948,      12,       1,      24,    1768,       0,     414,   73966,       0,0.000000,0.000000,0.000000,0.999580,341.856470,0.000000
79.036016,      12,       2,     343,   60143,       0,      96,   15729,       0,0.999608,341.866002,0.000000,0.000000,0.000000,0.000000
79.036083,      11,       1,  338127,22543564,       0,  345990,1084129239,       0,9335.750308,619771.263123,0.000000,9744.607988,30159202.849136,0.000000
79.036143,      11,       2,  345956,1084188651,       0,  338089,22550357,       0,9723.221943,30108485.150135,0.000000,9265.305681,615122.514360,0.000000
79.036209,      21,       1,  715758,1108724360,       0,  708772,1118446542,       0,23221.866327,30924755.861425,0.000000,22912.908020,39929075.774233,0.000000
79.036268,      21,       2,  338088,22550291,       0,  345955,1084185689,       0,9265.999239,615168.559571,0.000000,9722.949886,30107777.251177,0.000000
79.036321,      21,       3,      96,   15729,       0,     343,   60143,       0,0.000000,0.000000,0.000000,0.999918,341.971953,0.000000
79.036373,      21,       4,  236843,693250295,       0,  236861,15745439,       0,2525.934357,7448900.420768,0.000000,2570.933188,169930.583908,0.000000
79.036426,      21,       5,  133932,402901590,       0,  133898, 8925419,       0,11217.224649,32007817.025693,0.000000,11019.220684,730330.626449,0.000000
80.036833,      11,       1,  348147,23208888,       0,  356511,1121427834,       0,10013.172247,664870.639912,0.000000,10513.830859,37273179.271260,0.000000
80.037189,      11,       2,  356478,1121482795,       0,  348138,23217595,       0,10511.584411,37257227.020330,0.000000,10039.052628,666577.509933,0.000000
80.037503,      32,       1,  141756,426077034,       0,  141136, 9414096,       0,7880.693840,23133245.501425,0.000000,7803.872290,518074.558280,0.000000
80.037769,      32,       2,  141800, 9449725,       0,  141814,426038218,       0,7882.426913,523007.305131,0.000000,7862.476453,23079319.061966,0.000000
80.039008,      12,       1,      24,    1768,       0,     414,   73966,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.039277,      12,       2,     343,   60143,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.039534,      31,       1,  238477,698261587,       0,  238557,15866184,       0,1697.731720,4980985.453978,0.000000,1705.702291,113024.695856,0.000000
80.039756,      31,       2,  238545,15857033,       0,  238536,698217089,       0,1676.588732,111103.142075,0.000000,1686.550638,4947873.354113,0.000000
80.040002,      21,       1,  735949,1146795182,       0,  728480,1147359375,       0,20115.846811,37929118.089064,0.000000,19634.644592,28805216.161248,0.000000
80.040217,      21,       2,  348149,23218321,       0,  356481,1121491681,       0,10021.942585,665436.666814,0.000000,10485.137426,37161167.864716,0.000000
80.040419,      21,       3,      96,   15729,       0,     343,   60143,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.040612,      21,       4,  238536,698217089,       0,  238545,15857033,       0,1685.939585,4946080.692770,0.000000,1676.977118,111128.613111,0.000000
80.040806,      21,       5,  141827,426076724,       0,  141800, 9449725,       0,7860.962662,23075220.147048,0.000000,7867.932483,522045.584479,0.000000
81.035582,      32,       1,  151231,453877361,       0,  150701,10047452,       0,9495.633508,27860867.185817,0.000000,9585.829499,634735.246004,0.000000
81.035813,      32,       2,  151316,10080037,       0,  151296,453862175,       0,9536.809383,631690.352668,0.000000,9502.735033,27884801.828208,0.000000
81.036731,      12,       1,      24,    1768,       0,     414,   73966,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.036889,      12,       2,     343,   60143,       0,      96,   15729,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.037038,      11,       1,  356952,23795478,       0,  365854,1153932824,       0,8806.188350,586669.168021,0.000000,9344.260961,32509376.975138,0.000000
81.037164,      11,       2,  365857,1154137782,       0,  356989,23807221,       0,9381.663985,32664262.230483,0.000000,8853.514013,589793.475707,0.000000
81.037307,      21,       1,  756838,1180379795,       0,  748859,1181668742,       0,20949.686754,33682183.067470,0.000000,20438.205101,34409042.623865,0.000000
81.037429,      21,       2,  356989,23807221,       0,  365855,1154129954,       0,8866.404921,590659.033677,0.000000,9401.999969,32735762.932726,0.000000
81.037540,      21,       3,      96,   15729,       0,     343,   60143,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.038410,      21,       4,  240533,704054623,       0,  240524,15988997,       0,2001.772119,5851483.629022,0.000000,1983.729106,132279.347002,0.000000
81.038685,      21,       5,  151296,453862175,       0,  151316,10080037,       0,9490.867691,27849618.669970,0.000000,9537.976233,631767.641386,0.000000
81.038931,      31,       1,  240463,704066539,       0,  240503,15995970,       0,1987.614049,5809669.763714,0.000000,1947.581541,129891.478853,0.000000
81.039109,      31,       2,  240526,15989129,       0,  240535,704060547,       0,1982.667229,132207.173320,0.000000,2000.682378,5848375.912923,0.000000
82.036092,      11,       1,  366198,24408959,       0,  375460,1184957508,       0,9255.866471,614135.649851,0.000000,9616.250630,31057790.656557,0.000000
82.036242,      11,       2,  375404,1184971244,       0,  366271,24423354,       0,9556.891144,30865406.926135,0.000000,9291.616591,616771.342953,0.000000
82.036366,      32,       1,  159304,477461817,       0,  158800,10585192,       0,8068.440911,23571137.081085,0.000000,8094.426228,537436.320515,0.000000
82.036449,      32,       2,  159271,10608059,       0,  159249,477088295,       0,7951.231306,527771.848739,0.000000,7949.232254,23215116.588760,0.000000
82.036929,      31,       1,  243110,711881079,       0,  243180,16173153,       0,2652.766851,7831565.043981,0.000000,2682.832211,177569.017394,0.000000
82.037041,      31,       2,  243179,16164728,       0,  243169,711836581,       0,2658.940024,175992.163340,0.000000,2639.897484,7793444.415213,0.000000
82.037150,      21,       1,  776930,1211572584,       0,  768757,1213312119,       0,20097.467227,31201276.858032,0.000000,19903.414437,31651987.467362,0.000000
82.037265,      21,       2,  366271,24423354,       0,  375404,1184971244,       0,9284.499151,616298.891993,0.000000,9551.571040,30849593.926359,0.000000
82.037345,      21,       3,      96,   15729,       0,     344,   60485,       0,0.000000,0.000000,0.000000,1.001058,342.361846,0.000000
82.037424,      21,       4,  243169,711836581,       0,  243179,16164728,       0,2639.307390,7791722.025442,0.000000,2658.331229,175951.489748,0.000000
82.037504,      21,       5,  159265,477135687,       0,  159271,10608059,       0,7980.155045,23306090.374831,0.000000,7966.135448,528761.127753,0.000000
