time,id,port,rx_packets,rx_byes,rx_errors,tx_packets,tx_bytes,tx_errors,rx_packetsps,rx_byesps,rx_errorsps,tx_packetsps,tx_bytesps,tx_errorspsn
204.108471,      31,       2,  470931,31323427,       0,  469896,1378000927,       0,286.412876,20756.450875,0.000000,274.437424,791754.963335,0.000000
205.104152,      31,       2,  473037,31463622,       0,  472039,1384296787,       0,2116.002102,140860.833206,0.000000,2153.177828,6325761.156590,0.000000
206.106165,      31,       2,  475937,31657323,       0,  474885,1392657135,       0,2894.375905,193325.347310,0.000000,2840.480630,8344134.417127,0.000000
207.104706,      31,       2,  478458,31824375,       0,  477398,1400049124,       0,2524.956924,167314.202323,0.000000,2516.944367,7403591.355475,0.000000
208.108577,      31,       2,  479994,31926420,       0,  478960,1404629730,       0,1530.178883,101658.270910,0.000000,1556.080348,4563246.466542,0.000000
209.111527,      31,       2,  481231,32008226,       0,  480161,1408175729,       0,1233.491832,81573.995788,0.000000,1197.593929,3535942.442964,0.000000
210.106793,      31,       2,  481844,32048906,       0,  480771,1409961857,       0,616.142333,40888.531997,0.000000,613.126955,1795283.969475,0.000000
211.112095,      31,       2,  482231,32074448,       0,  481158,1411108151,       0,385.008364,25410.552030,0.000000,385.008364,1140394.774426,0.000000
212.110030,      31,       2,  482536,32094800,       0,  481460,1411994308,       0,305.718759,20399.961239,0.000000,302.711689,888245.305224,0.000000
213.108419,      31,       2,  482895,32119160,       0,  481821,1413040968,       0,359.663537,24405.024414,0.000000,361.667234,1048594.534193,0.000000
214.108765,      31,       2,  484417,32219834,       0,  483341,1417520883,       0,1521.669857,100652.162416,0.000000,1519.670291,4478943.244411,0.000000
215.112142,      31,       2,  485678,32303060,       0,  484638,1421339181,       0,1256.901432,82955.494501,0.000000,1292.784423,3805887.568074,0.000000
216.109327,      31,       2,  486023,32325830,       0,  484939,1422225264,       0,346.092331,22842.093877,0.000000,301.953020,888888.496673,0.000000
217.109051,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,4.001389,428.148626,0.000000,1.000347,107.037157,0.000000
218.114212,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
219.110538,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
220.111373,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
221.115576,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
222.115200,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
223.112733,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
224.114295,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
225.115112,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
226.113160,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
227.113504,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
228.118147,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
229.114341,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230.115675,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231.115320,      31,       2,  486027,32326258,       0,  484940,1422225371,       0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
